"","Year","Drug","Country","DDD","Population","Class","Region","DDDPTPD"
"2441",2012,"Gabapentin Enacarbil","CZECH REPUBLIC",0,10581.302,"Gabapentinoids","Eastern Europe",0
"2442",2012,"Gabapentin Enacarbil","ECUADOR",0,15474.099,"Gabapentinoids","Central and South America and the Caribbean",0
"2443",2012,"Gabapentin Enacarbil","EGYPT",0,86422.24,"Gabapentinoids","Northern Africa",0
"2444",2012,"Gabapentin Enacarbil","ESTONIA",0,1323.163,"Gabapentinoids","Northern Europe",0
"2445",2012,"Gabapentin Enacarbil","FINLAND",0,5414.769,"Gabapentinoids","Northern Europe",0
"2446",2012,"Gabapentin Enacarbil","FRANCE",0,63564.224,"Gabapentinoids","Western Europe",0
"2447",2012,"Gabapentin Enacarbil","GERMANY",0,80972.629,"Gabapentinoids","Western Europe",0
"2448",2012,"Gabapentin Enacarbil","GREECE",0,10781.119,"Gabapentinoids","Southern Europe",0
"2449",2012,"Gabapentin Enacarbil","HUNGARY",0,9864.363,"Gabapentinoids","Eastern Europe",0
"2450",2012,"Gabapentin Enacarbil","INDIA",0,1265780.243,"Gabapentinoids","Southern Asia",0
"2451",2012,"Gabapentin Enacarbil","IRELAND",0,4608.199,"Gabapentinoids","Northern Europe",0
"2452",2012,"Gabapentin Enacarbil","ITALY",0,59879.469,"Gabapentinoids","Southern Europe",0
"2453",2012,"Gabapentin Enacarbil","JORDAN",0,8089.963,"Gabapentinoids","Western Asia",0
"2454",2012,"Gabapentin Enacarbil","KAZAKHSTAN",0,16751.523,"Gabapentinoids","Central Asia",0
"2455",2012,"Gabapentin Enacarbil","KUWAIT",0,3348.852,"Gabapentinoids","Western Asia",0
"2456",2012,"Gabapentin Enacarbil","LATVIA",0,2069.018,"Gabapentinoids","Northern Europe",0
"2457",2012,"Gabapentin Enacarbil","LEBANON",0,5537.62,"Gabapentinoids","Western Asia",0
"2458",2012,"Gabapentin Enacarbil","LITHUANIA",0,3045.561,"Gabapentinoids","Northern Europe",0
"2459",2012,"Gabapentin Enacarbil","LUXEMBOURG",0,530.855,"Gabapentinoids","Western Europe",0
"2460",2012,"Gabapentin Enacarbil","MEXICO",0,117274.156,"Gabapentinoids","Central and South America and the Caribbean",0
"2461",2012,"Gabapentin Enacarbil","MOROCCO",0,33241.898,"Gabapentinoids","Northern Africa",0
"2462",2012,"Gabapentin Enacarbil","NETHERLANDS",0,16791.85,"Gabapentinoids","Western Europe",0
"2463",2012,"Gabapentin Enacarbil","NEW ZEALAND",0,4468.462,"Gabapentinoids","Australia and New Zealand",0
"2464",2012,"Gabapentin Enacarbil","NORWAY",0,5013.716,"Gabapentinoids","Northern Europe",0
"2465",2012,"Gabapentin Enacarbil","PAKISTAN",0,187280.125,"Gabapentinoids","Southern Asia",0
"2466",2012,"Gabapentin Enacarbil","PERU",0,29506.79,"Gabapentinoids","Central and South America and the Caribbean",0
"2467",2012,"Gabapentin Enacarbil","PHILIPPINES",0,97212.639,"Gabapentinoids","South-eastern Asia",0
"2468",2012,"Gabapentin Enacarbil","POLAND",0,38227.033,"Gabapentinoids","Eastern Europe",0
"2469",2012,"Gabapentin Enacarbil","PORTUGAL",0,10526.308,"Gabapentinoids","Southern Europe",0
"2470",2012,"Gabapentin Enacarbil","ROMANIA",0,20227.467,"Gabapentinoids","Eastern Europe",0
"2471",2012,"Gabapentin Enacarbil","RUSSIA",0,143993.888,"Gabapentinoids","Eastern Europe",0
"2472",2012,"Gabapentin Enacarbil","SAUDI ARABIA",0,29154.906,"Gabapentinoids","Western Asia",0
"2473",2012,"Gabapentin Enacarbil","SERBIA",0,8940.116,"Gabapentinoids","Southern Europe",0
"2474",2012,"Gabapentin Enacarbil","SLOVAKIA",0,5414.894,"Gabapentinoids","Eastern Europe",0
"2475",2012,"Gabapentin Enacarbil","SLOVENIA",0,2057.826,"Gabapentinoids","Southern Europe",0
"2476",2012,"Gabapentin Enacarbil","SOUTH AFRICA",0,52832.659,"Gabapentinoids","Southern Africa",0
"2477",2012,"Gabapentin Enacarbil","SOUTH KOREA",0,50060.639,"Gabapentinoids","Eastern Asia",0
"2478",2012,"Gabapentin Enacarbil","SPAIN",0,47063.059,"Gabapentinoids","Southern Europe",0
"2479",2012,"Gabapentin Enacarbil","SWEDEN",0,9542.817,"Gabapentinoids","Northern Europe",0
"2480",2012,"Gabapentin Enacarbil","SWITZERLAND",0,8008.006,"Gabapentinoids","Western Europe",0
"2481",2012,"Gabapentin Enacarbil","TAIWAN",0,23346.898,"Gabapentinoids","Eastern Asia",0
"2482",2012,"Gabapentin Enacarbil","THAILAND",0,67835.969,"Gabapentinoids","South-eastern Asia",0
"2483",2012,"Gabapentin Enacarbil","TUNISIA",0,10846.993,"Gabapentinoids","Northern Africa",0
"2484",2012,"Gabapentin Enacarbil","TÜRKIYE",0,74651.046,"Gabapentinoids","Western Asia",0
"2485",2012,"Gabapentin Enacarbil","UNITED ARAB EMIRATES",0,9141.598,"Gabapentinoids","Western Asia",0
"2486",2012,"Gabapentin Enacarbil","UNITED KINGDOM",0,64525.3,"Gabapentinoids","Northern Europe",0
"2487",2012,"Gabapentin Enacarbil","URUGUAY",0,3378.975,"Gabapentinoids","Central and South America and the Caribbean",0
"2488",2012,"Gabapentin Enacarbil","VENEZUELA",0,29360.827,"Gabapentinoids","Central and South America and the Caribbean",0
"2489",2013,"Gabapentin Enacarbil","ALGERIA",0,38140.135,"Gabapentinoids","Northern Africa",0
"2490",2013,"Gabapentin Enacarbil","ARGENTINA",0,42196.034,"Gabapentinoids","Central and South America and the Caribbean",0
"2491",2013,"Gabapentin Enacarbil","AUSTRALIA",0,23254.912,"Gabapentinoids","Australia and New Zealand",0
"2492",2013,"Gabapentin Enacarbil","AUSTRIA",0,8556.191,"Gabapentinoids","Western Europe",0
"2493",2013,"Gabapentin Enacarbil","BELARUS",0,9423.502,"Gabapentinoids","Eastern Europe",0
"2494",2013,"Gabapentin Enacarbil","BELGIUM",0,11154.008,"Gabapentinoids","Western Europe",0
"2495",2013,"Gabapentin Enacarbil","BOSNIA AND HERZEGOVINA",0,3542.598,"Gabapentinoids","Southern Europe",0
"2496",2013,"Gabapentin Enacarbil","BRAZIL",0,201035.904,"Gabapentinoids","Central and South America and the Caribbean",0
"2497",2013,"Gabapentin Enacarbil","BULGARIA",0,7290.092,"Gabapentinoids","Eastern Europe",0
"2498",2013,"Gabapentin Enacarbil","CANADA",0,35296.535,"Gabapentinoids","Northern America",0
"2499",2013,"Gabapentin Enacarbil","CHILE",0,17571.511,"Gabapentinoids","Central and South America and the Caribbean",0
"2500",2013,"Gabapentin Enacarbil","CHINA",0,1391883.335,"Gabapentinoids","Eastern Asia",0
"2501",2013,"Gabapentin Enacarbil","COLOMBIA",0,46495.492,"Gabapentinoids","Central and South America and the Caribbean",0
"2502",2013,"Gabapentin Enacarbil","CROATIA",0,4276.593,"Gabapentinoids","Southern Europe",0
"2503",2013,"Gabapentin Enacarbil","CZECH REPUBLIC",0,10586.529,"Gabapentinoids","Eastern Europe",0
"2504",2013,"Gabapentin Enacarbil","ECUADOR",0,15707.473,"Gabapentinoids","Central and South America and the Caribbean",0
"2505",2013,"Gabapentin Enacarbil","EGYPT",0,88404.652,"Gabapentinoids","Northern Africa",0
"2506",2013,"Gabapentin Enacarbil","ESTONIA",0,1319.068,"Gabapentinoids","Northern Europe",0
"2507",2013,"Gabapentin Enacarbil","FINLAND",0,5438.984,"Gabapentinoids","Northern Europe",0
"2508",2013,"Gabapentin Enacarbil","FRANCE",0,63893.521,"Gabapentinoids","Western Europe",0
"2509",2013,"Gabapentin Enacarbil","GERMANY",0,81174.373,"Gabapentinoids","Western Europe",0
"2510",2013,"Gabapentin Enacarbil","GREECE",0,10740.501,"Gabapentinoids","Southern Europe",0
"2511",2013,"Gabapentin Enacarbil","HUNGARY",0,9833.923,"Gabapentinoids","Eastern Europe",0
"2512",2013,"Gabapentin Enacarbil","INDIA",0,1280842.119,"Gabapentinoids","Southern Asia",0
"2513",2013,"Gabapentin Enacarbil","IRELAND",0,4615.426,"Gabapentinoids","Northern Europe",0
"2514",2013,"Gabapentin Enacarbil","ITALY",0,60166.828,"Gabapentinoids","Southern Europe",0
"2515",2013,"Gabapentin Enacarbil","JORDAN",0,8518.992,"Gabapentinoids","Western Asia",0
"2516",2013,"Gabapentin Enacarbil","KAZAKHSTAN",0,17026.118,"Gabapentinoids","Central Asia",0
"2517",2013,"Gabapentin Enacarbil","KUWAIT",0,3526.382,"Gabapentinoids","Western Asia",0
"2518",2013,"Gabapentin Enacarbil","LATVIA",0,2044.95,"Gabapentinoids","Northern Europe",0
"2519",2013,"Gabapentin Enacarbil","LEBANON",0,5913.016,"Gabapentinoids","Western Asia",0
"2520",2013,"Gabapentin Enacarbil","LITHUANIA",0,3008.938,"Gabapentinoids","Northern Europe",0
"2521",2013,"Gabapentin Enacarbil","LUXEMBOURG",0,542.554,"Gabapentinoids","Western Europe",0
"2522",2013,"Gabapentin Enacarbil","MEXICO",0,118827.158,"Gabapentinoids","Central and South America and the Caribbean",0
"2523",2013,"Gabapentin Enacarbil","MOROCCO",0,33715.705,"Gabapentinoids","Northern Africa",0
"2524",2013,"Gabapentin Enacarbil","NETHERLANDS",0,16843.512,"Gabapentinoids","Western Europe",0
"2525",2013,"Gabapentin Enacarbil","NEW ZEALAND",0,4518.519,"Gabapentinoids","Australia and New Zealand",0
"2526",2013,"Gabapentin Enacarbil","NORWAY",0,5079.46,"Gabapentinoids","Northern Europe",0
"2527",2013,"Gabapentin Enacarbil","PAKISTAN",0,191260.799,"Gabapentinoids","Southern Asia",0
"2528",2013,"Gabapentin Enacarbil","PERU",0,29773.986,"Gabapentinoids","Central and South America and the Caribbean",0
"2529",2013,"Gabapentin Enacarbil","PHILIPPINES",0,98871.558,"Gabapentinoids","South-eastern Asia",0
"2530",2013,"Gabapentin Enacarbil","POLAND",0,38158.043,"Gabapentinoids","Eastern Europe",0
"2531",2013,"Gabapentin Enacarbil","PORTUGAL",0,10473.025,"Gabapentinoids","Southern Europe",0
"2532",2013,"Gabapentin Enacarbil","ROMANIA",0,20132.78,"Gabapentinoids","Eastern Europe",0
"2533",2013,"Gabapentin Enacarbil","RUSSIA",0,144325.456,"Gabapentinoids","Eastern Europe",0
"2534",2013,"Gabapentin Enacarbil","SAUDI ARABIA",0,30052.058,"Gabapentinoids","Western Asia",0
"2535",2013,"Gabapentin Enacarbil","SERBIA",0,8918.892,"Gabapentinoids","Southern Europe",0
"2536",2013,"Gabapentin Enacarbil","SLOVAKIA",0,5421.721,"Gabapentinoids","Eastern Europe",0
"2537",2013,"Gabapentin Enacarbil","SLOVENIA",0,2063.12,"Gabapentinoids","Southern Europe",0
"2538",2013,"Gabapentin Enacarbil","SOUTH AFRICA",0,53687.125,"Gabapentinoids","Southern Africa",0
"2539",2013,"Gabapentin Enacarbil","SOUTH KOREA",0,50345.72,"Gabapentinoids","Eastern Asia",0
"2540",2013,"Gabapentin Enacarbil","SPAIN",0,46930.554,"Gabapentinoids","Southern Europe",0
"2541",2013,"Gabapentin Enacarbil","SWEDEN",0,9618.016,"Gabapentinoids","Northern Europe",0
"2542",2013,"Gabapentin Enacarbil","SWITZERLAND",0,8108.876,"Gabapentinoids","Western Europe",0
"2543",2013,"Gabapentin Enacarbil","TAIWAN",0,23421.582,"Gabapentinoids","Eastern Asia",0
"2544",2013,"Gabapentin Enacarbil","THAILAND",0,68144.519,"Gabapentinoids","South-eastern Asia",0
"2545",2013,"Gabapentin Enacarbil","TUNISIA",0,10952.949,"Gabapentinoids","Northern Africa",0
"2546",2013,"Gabapentin Enacarbil","TÜRKIYE",0,75925.454,"Gabapentinoids","Western Asia",0
"2547",2013,"Gabapentin Enacarbil","UNITED ARAB EMIRATES",0,9197.908,"Gabapentinoids","Western Asia",0
"2548",2013,"Gabapentin Enacarbil","UNITED KINGDOM",0,64984.015,"Gabapentinoids","Northern Europe",0
"2549",2013,"Gabapentin Enacarbil","URUGUAY",0,3389.436,"Gabapentinoids","Central and South America and the Caribbean",0
"2550",2013,"Gabapentin Enacarbil","VENEZUELA",0,29781.046,"Gabapentinoids","Central and South America and the Caribbean",0
"2551",2014,"Gabapentin Enacarbil","ALGERIA",0,38923.688,"Gabapentinoids","Northern Africa",0
"2552",2014,"Gabapentin Enacarbil","ARGENTINA",0,42637.508,"Gabapentinoids","Central and South America and the Caribbean",0
"2553",2014,"Gabapentin Enacarbil","AUSTRALIA",0,23596.426,"Gabapentinoids","Australia and New Zealand",0
"2554",2014,"Gabapentin Enacarbil","AUSTRIA",0,8615.205,"Gabapentinoids","Western Europe",0
"2555",2014,"Gabapentin Enacarbil","BELARUS",0,9431.742,"Gabapentinoids","Eastern Europe",0
"2556",2014,"Gabapentin Enacarbil","BELGIUM",0,11221.225,"Gabapentinoids","Western Europe",0
"2557",2014,"Gabapentin Enacarbil","BOSNIA AND HERZEGOVINA",0,3482.106,"Gabapentinoids","Southern Europe",0
"2558",2014,"Gabapentin Enacarbil","BRAZIL",0,202763.744,"Gabapentinoids","Central and South America and the Caribbean",0
"2559",2014,"Gabapentin Enacarbil","BULGARIA",0,7245.648,"Gabapentinoids","Eastern Europe",0
"2560",2014,"Gabapentin Enacarbil","CANADA",0,35664.338,"Gabapentinoids","Northern America",0
"2561",2014,"Gabapentin Enacarbil","CHILE",0,17758.969,"Gabapentinoids","Central and South America and the Caribbean",0
"2562",2014,"Gabapentin Enacarbil","CHINA",0,1399453.966,"Gabapentinoids","Eastern Asia",0
"2563",2014,"Gabapentin Enacarbil","COLOMBIA",0,46967.706,"Gabapentinoids","Central and South America and the Caribbean",0
"2564",2014,"Gabapentin Enacarbil","CROATIA",0,4255.518,"Gabapentinoids","Southern Europe",0
"2565",2014,"Gabapentin Enacarbil","CZECH REPUBLIC",0,10591.104,"Gabapentinoids","Eastern Europe",0
"2566",2014,"Gabapentin Enacarbil","ECUADOR",0,15951.832,"Gabapentinoids","Central and South America and the Caribbean",0
"2567",2014,"Gabapentin Enacarbil","EGYPT",0,90424.668,"Gabapentinoids","Northern Africa",0
"2568",2014,"Gabapentin Enacarbil","ESTONIA",0,1316.273,"Gabapentinoids","Northern Europe",0
"2569",2014,"Gabapentin Enacarbil","FINLAND",0,5461.41,"Gabapentinoids","Northern Europe",0
"2570",2014,"Gabapentin Enacarbil","FRANCE",0,64193.55,"Gabapentinoids","Western Europe",0
"2571",2014,"Gabapentin Enacarbil","GERMANY",0,81450.37,"Gabapentinoids","Western Europe",0
"2572",2014,"Gabapentin Enacarbil","GREECE",0,10701.46,"Gabapentinoids","Southern Europe",0
"2573",2014,"Gabapentin Enacarbil","HUNGARY",0,9804.991,"Gabapentinoids","Eastern Europe",0
"2574",2014,"Gabapentin Enacarbil","INDIA",0,1295600.768,"Gabapentinoids","Southern Asia",0
"2575",2014,"Gabapentin Enacarbil","IRELAND",0,4626.852,"Gabapentinoids","Northern Europe",0
"2576",2014,"Gabapentin Enacarbil","ITALY",0,60409.622,"Gabapentinoids","Southern Europe",0
"2577",2014,"Gabapentin Enacarbil","JORDAN",0,8918.822,"Gabapentinoids","Western Asia",0
"2578",2014,"Gabapentin Enacarbil","KAZAKHSTAN",0,17302.619,"Gabapentinoids","Central Asia",0
"2579",2014,"Gabapentin Enacarbil","KUWAIT",0,3690.939,"Gabapentinoids","Western Asia",0
"2580",2014,"Gabapentin Enacarbil","LATVIA",0,2021.22,"Gabapentinoids","Northern Europe",0
"2581",2014,"Gabapentin Enacarbil","LEBANON",0,6261.046,"Gabapentinoids","Western Asia",0
"2582",2014,"Gabapentin Enacarbil","LITHUANIA",0,2971.498,"Gabapentinoids","Northern Europe",0
"2583",2014,"Gabapentin Enacarbil","LUXEMBOURG",0,554.512,"Gabapentinoids","Western Europe",0
"2584",2014,"Gabapentin Enacarbil","MEXICO",0,120355.137,"Gabapentinoids","Central and South America and the Caribbean",0
"2585",2014,"Gabapentin Enacarbil","MOROCCO",0,34192.358,"Gabapentinoids","Northern Africa",0
"2586",2014,"Gabapentin Enacarbil","NETHERLANDS",0,16892.517,"Gabapentinoids","Western Europe",0
"2587",2014,"Gabapentin Enacarbil","NEW ZEALAND",0,4567.522,"Gabapentinoids","Australia and New Zealand",0
"2588",2014,"Gabapentin Enacarbil","NORWAY",0,5142.269,"Gabapentinoids","Northern Europe",0
"2589",2014,"Gabapentin Enacarbil","PAKISTAN",0,195305.012,"Gabapentinoids","Southern Asia",0
"2590",2014,"Gabapentin Enacarbil","PERU",0,30090.372,"Gabapentinoids","Central and South America and the Caribbean",0
"2591",2014,"Gabapentin Enacarbil","PHILIPPINES",0,100513.137,"Gabapentinoids","South-eastern Asia",0
"2592",2014,"Gabapentin Enacarbil","POLAND",0,38091.095,"Gabapentinoids","Eastern Europe",0
"2593",2014,"Gabapentin Enacarbil","PORTUGAL",0,10418.224,"Gabapentinoids","Southern Europe",0
"2594",2014,"Gabapentin Enacarbil","ROMANIA",0,20035.928,"Gabapentinoids","Eastern Europe",0
"2595",2014,"Gabapentin Enacarbil","RUSSIA",0,144664.837,"Gabapentinoids","Eastern Europe",0
"2596",2014,"Gabapentin Enacarbil","SAUDI ARABIA",0,30916.603,"Gabapentinoids","Western Asia",0
"2597",2014,"Gabapentin Enacarbil","SERBIA",0,8898.284,"Gabapentinoids","Southern Europe",0
"2598",2014,"Gabapentin Enacarbil","SLOVAKIA",0,5428.798,"Gabapentinoids","Eastern Europe",0
"2599",2014,"Gabapentin Enacarbil","SLOVENIA",0,2067.488,"Gabapentinoids","Southern Europe",0
"2600",2014,"Gabapentin Enacarbil","SOUTH AFRICA",0,54544.184,"Gabapentinoids","Southern Africa",0
"2601",2014,"Gabapentin Enacarbil","SOUTH KOREA",0,50607.904,"Gabapentinoids","Eastern Asia",0
"2602",2014,"Gabapentin Enacarbil","SPAIN",0,46777.927,"Gabapentinoids","Southern Europe",0
"2603",2014,"Gabapentin Enacarbil","SWEDEN",0,9692.137,"Gabapentinoids","Northern Europe",0
"2604",2014,"Gabapentin Enacarbil","SWITZERLAND",0,8206.003,"Gabapentinoids","Western Europe",0
"2605",2014,"Gabapentin Enacarbil","TAIWAN",0,23491.976,"Gabapentinoids","Eastern Asia",0
"2606",2014,"Gabapentin Enacarbil","THAILAND",0,68438.748,"Gabapentinoids","South-eastern Asia",0
"2607",2014,"Gabapentin Enacarbil","TUNISIA",0,11063.195,"Gabapentinoids","Northern Africa",0
"2608",2014,"Gabapentin Enacarbil","TÜRKIYE",0,77229.262,"Gabapentinoids","Western Asia",0
"2609",2014,"Gabapentin Enacarbil","UNITED ARAB EMIRATES",0,9214.182,"Gabapentinoids","Western Asia",0
"2610",2014,"Gabapentin Enacarbil","UNITED KINGDOM",0,65423.048,"Gabapentinoids","Northern Europe",0
"2611",2014,"Gabapentin Enacarbil","URUGUAY",0,3400.439,"Gabapentinoids","Central and South America and the Caribbean",0
"2612",2014,"Gabapentin Enacarbil","VENEZUELA",0,30042.973,"Gabapentinoids","Central and South America and the Caribbean",0
"2613",2015,"Gabapentin Enacarbil","ALGERIA",0,39728.02,"Gabapentinoids","Northern Africa",0
"2614",2015,"Gabapentin Enacarbil","ARGENTINA",0,43075.416,"Gabapentinoids","Central and South America and the Caribbean",0
"2615",2015,"Gabapentin Enacarbil","AUSTRALIA",0,23932.499,"Gabapentinoids","Australia and New Zealand",0
"2616",2015,"Gabapentin Enacarbil","AUSTRIA",0,8678.667,"Gabapentinoids","Western Europe",0
"2617",2015,"Gabapentin Enacarbil","BELARUS",0,9439.424,"Gabapentinoids","Eastern Europe",0
"2618",2015,"Gabapentin Enacarbil","BELGIUM",0,11287.931,"Gabapentinoids","Western Europe",0
"2619",2015,"Gabapentin Enacarbil","BOSNIA AND HERZEGOVINA",0,3429.362,"Gabapentinoids","Southern Europe",0
"2620",2015,"Gabapentin Enacarbil","BRAZIL",0,204471.759,"Gabapentinoids","Central and South America and the Caribbean",0
"2621",2015,"Gabapentin Enacarbil","BULGARIA",0,7199.739,"Gabapentinoids","Eastern Europe",0
"2622",2015,"Gabapentin Enacarbil","CANADA",0,36026.668,"Gabapentinoids","Northern America",0
"2623",2015,"Gabapentin Enacarbil","CHILE",0,17969.356,"Gabapentinoids","Central and South America and the Caribbean",0
"2624",2015,"Gabapentin Enacarbil","CHINA",0,1406847.868,"Gabapentinoids","Eastern Asia",0
"2625",2015,"Gabapentin Enacarbil","COLOMBIA",0,47520.667,"Gabapentinoids","Central and South America and the Caribbean",0
"2626",2015,"Gabapentin Enacarbil","CROATIA",0,4232.874,"Gabapentinoids","Southern Europe",0
"2627",2015,"Gabapentin Enacarbil","CZECH REPUBLIC",0,10601.39,"Gabapentinoids","Eastern Europe",0
"2628",2015,"Gabapentin Enacarbil","ECUADOR",0,16212.022,"Gabapentinoids","Central and South America and the Caribbean",0
"2629",2015,"Gabapentin Enacarbil","EGYPT",0,92442.549,"Gabapentinoids","Northern Africa",0
"2630",2015,"Gabapentin Enacarbil","ESTONIA",0,1315.33,"Gabapentinoids","Northern Europe",0
"2631",2015,"Gabapentin Enacarbil","FINLAND",0,5481.128,"Gabapentinoids","Northern Europe",0
"2632",2015,"Gabapentin Enacarbil","FRANCE",0,64453.194,"Gabapentinoids","Western Europe",0
"2633",2015,"Gabapentin Enacarbil","GERMANY",0,81787.411,"Gabapentinoids","Western Europe",0
"2634",2015,"Gabapentin Enacarbil","GREECE",0,10659.737,"Gabapentinoids","Southern Europe",0
"2635",2015,"Gabapentin Enacarbil","HUNGARY",0,9777.925,"Gabapentinoids","Eastern Europe",0
"2636",2015,"Gabapentin Enacarbil","INDIA",0,1310152.392,"Gabapentinoids","Southern Asia",0
"2637",2015,"Gabapentin Enacarbil","IRELAND",0,4652.42,"Gabapentinoids","Northern Europe",0
"2638",2015,"Gabapentin Enacarbil","ITALY",0,60578.489,"Gabapentinoids","Southern Europe",0
"2639",2015,"Gabapentin Enacarbil","JORDAN",0,9266.573,"Gabapentinoids","Western Asia",0
"2640",2015,"Gabapentin Enacarbil","KAZAKHSTAN",0,17572.01,"Gabapentinoids","Central Asia",0
"2641",2015,"Gabapentin Enacarbil","KUWAIT",0,3835.588,"Gabapentinoids","Western Asia",0
"2642",2015,"Gabapentin Enacarbil","LATVIA",0,1997.675,"Gabapentinoids","Northern Europe",0
"2643",2015,"Gabapentin Enacarbil","LEBANON",0,6532.681,"Gabapentinoids","Western Asia",0
